,city,country,lat,lng,date,max_temp,humidity,cloudiness,windspeed
533,santo antonio do ica,br,-2.9694179677526904,-68.3145466880307,1552788480,76.46,95.0,64.0,3.13
534,nha trang,vn,11.847287833685089,113.20281637300907,1552786200,86.0,66.0,20.0,10.29
535,bourail,nc,-27.350156439127325,161.76602468103488,1552788483,80.78,80.0,76.0,4.25
536,lluta,pe,-15.61190547182035,-72.03273389846967,1552784400,59.0,72.0,40.0,2.57
537,xichang,cn,29.391575599910997,100.04871483443544,1552788483,66.0,28.0,0.0,2.01
538,komsomolskiy,ru,65.90802910900972,172.8052906575567,1552788485,14.18,83.0,92.0,12.53
539,lebyazhye,ru,54.5711887635913,66.80966701812417,1552788335,34.0,80.0,90.0,6.71
540,carutapera,br,1.683159338093887,-43.93780204025092,1552788490,78.48,93.0,80.0,5.26
541,paka,my,5.320789979709971,104.32834252875784,1552786200,37.4,86.0,0.0,5.82
542,papara,pf,-18.32768443861282,-149.59791125713738,1552788000,75.2,94.0,75.0,4.7
543,ghaziabad,in,28.686312437724308,77.36681156233107,1552786200,59.0,87.0,75.0,4.92
544,hasanabad,az,39.140321921808074,49.116919563237104,1552788186,50.0,75.0,0.0,8.05
545,marrakesh,ma,32.277989512686844,-7.3468315162836015,1552786200,68.0,34.0,40.0,5.82
546,manthani,in,18.422471818198574,79.74204106113991,1552788498,80.51,53.0,0.0,4.59
547,kulhudhuffushi,mv,7.589109134290581,65.7250793169845,1552788500,83.84,100.0,8.0,8.95
548,quang ngai,vn,15.860860406174734,109.75490709058256,1552788501,78.75,77.0,12.0,3.02
549,vangaindrano,mg,-25.260249959072286,51.40422313719707,1552788392,70.29,96.0,68.0,2.68
550,saint-augustin,ca,53.784849584171134,-59.66383652829003,1552788368,53.6,87.0,75.0,6.93
551,agadez,ne,16.994729687008007,9.720629650930393,1552788449,76.28,14.0,24.0,13.65
552,bilibino,ru,71.00582659195591,166.55839491687897,1552788505,-7.07,57.0,0.0,3.13
553,tashara,ru,55.54143556510229,83.46907752509281,1552788507,21.83,88.0,68.0,8.95
554,mwene-ditu,cd,-7.240769094056687,23.660349005461626,1552788508,69.03,98.0,92.0,3.36
555,kushima,jp,29.708828877436535,132.06208690597856,1552788188,62.6,41.0,20.0,17.22
556,te anau,nz,-40.29300964668681,160.76496781247332,1552788510,70.83,62.0,12.0,3.13
557,walvis bay,na,-25.25681161803759,9.595469146868908,1552788127,61.0,82.0,0.0,6.93
558,hami,cn,36.55596715502767,90.74495254566182,1552788513,51.08,43.0,0.0,7.94
559,kurilsk,ru,44.769634960798044,147.38234149957358,1552788514,30.51,95.0,88.0,3.36
560,poso,id,-1.4790875628437306,121.81936090088287,1552788515,83.25,100.0,12.0,5.82
561,agadir,ma,30.70468622246449,-10.501365607419984,1552786200,57.2,82.0,0.0,5.82
562,inirida,co,4.328143037995261,-67.32815121843689,1552788517,75.06,92.0,20.0,2.13
563,sao filipe,cv,8.727667247471473,-25.28701820698524,1552788473,71.24,94.0,0.0,12.19
564,bandar-e anzali,ir,37.3116193317248,49.260777595667626,1552784400,51.8,81.0,0.0,2.57
565,marsh harbour,bs,29.657471065582385,-72.57820969112919,1552788320,73.76,100.0,32.0,6.04
566,rosario do sul,br,-30.46917475223691,-55.16827149086322,1552788522,69.21,96.0,92.0,8.28
567,oromocto,ca,45.93787271464962,-66.1034604078839,1552788454,30.99,46.0,20.0,23.04
568,mago,ru,52.83225986714061,138.60410926360066,1552788524,32.99,57.0,48.0,4.25
569,borogontsy,ru,63.767196901873206,130.80117056206353,1552788526,11.25,44.0,0.0,3.8
570,honningsvag,no,76.35895161362755,26.42259096868809,1552788527,30.38,100.0,56.0,17.67
